Fiscal Year,Agency Number,Agency Name,County,Major Spending Category,Amount
2021,711,TEXAS A&M UNIVERSITY,HARRIS,EMPLOYEE BENEFITS,708284.52
2021,711,TEXAS A&M UNIVERSITY,TARRANT,EMPLOYEE BENEFITS,1603748.62
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,EMPLOYEE BENEFITS,3358884.25
2021,711,TEXAS A&M UNIVERSITY,,SUPPLIES AND MATERIALS,3431125.19
2021,711,TEXAS A&M UNIVERSITY,ARANSAS,SUPPLIES AND MATERIALS,7257.33
2021,711,TEXAS A&M UNIVERSITY,BEXAR,SUPPLIES AND MATERIALS,7348.53
2021,711,TEXAS A&M UNIVERSITY,BRAZORIA,SUPPLIES AND MATERIALS,1940.71
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,SUPPLIES AND MATERIALS,125365.57
2021,711,TEXAS A&M UNIVERSITY,DALLAS,SUPPLIES AND MATERIALS,1527484.81
2021,711,TEXAS A&M UNIVERSITY,DENTON,SUPPLIES AND MATERIALS,2440
2021,711,TEXAS A&M UNIVERSITY,FAYETTE,SUPPLIES AND MATERIALS,16
2021,711,TEXAS A&M UNIVERSITY,FORT BEND,SUPPLIES AND MATERIALS,3737.79
2021,711,TEXAS A&M UNIVERSITY,GALVESTON,SUPPLIES AND MATERIALS,-16.41
2021,711,TEXAS A&M UNIVERSITY,GREGG,SUPPLIES AND MATERIALS,3683.11
2021,711,TEXAS A&M UNIVERSITY,GRIMES,SUPPLIES AND MATERIALS,240
2021,711,TEXAS A&M UNIVERSITY,HARRIS,SUPPLIES AND MATERIALS,268848.2
2021,711,TEXAS A&M UNIVERSITY,HOOD,SUPPLIES AND MATERIALS,3717.5
2021,711,TEXAS A&M UNIVERSITY,JOHNSON,SUPPLIES AND MATERIALS,210.23
2021,711,TEXAS A&M UNIVERSITY,LAMB,SUPPLIES AND MATERIALS,59.44
2021,711,TEXAS A&M UNIVERSITY,LIVE OAK,SUPPLIES AND MATERIALS,2155.88
2021,711,TEXAS A&M UNIVERSITY,MCLENNAN,SUPPLIES AND MATERIALS,1672.29
2021,711,TEXAS A&M UNIVERSITY,POTTER,SUPPLIES AND MATERIALS,5677.59
2021,711,TEXAS A&M UNIVERSITY,ROBERTSON,SUPPLIES AND MATERIALS,36286.67
2021,711,TEXAS A&M UNIVERSITY,SMITH,SUPPLIES AND MATERIALS,1760
2021,711,TEXAS A&M UNIVERSITY,TARRANT,SUPPLIES AND MATERIALS,6323.65
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,SUPPLIES AND MATERIALS,160767.26
2021,711,TEXAS A&M UNIVERSITY,VAL VERDE,SUPPLIES AND MATERIALS,334.98
2021,711,TEXAS A&M UNIVERSITY,VAN ZANDT,SUPPLIES AND MATERIALS,1698.55
2021,711,TEXAS A&M UNIVERSITY,VICTORIA,SUPPLIES AND MATERIALS,23658.57
2021,711,TEXAS A&M UNIVERSITY,WILLIAMSON,SUPPLIES AND MATERIALS,522.28
2021,711,TEXAS A&M UNIVERSITY,,OTHER EXPENDITURES,2135081.07
2021,711,TEXAS A&M UNIVERSITY,ARANSAS,OTHER EXPENDITURES,1418.68
2021,711,TEXAS A&M UNIVERSITY,BASTROP,OTHER EXPENDITURES,200
2021,711,TEXAS A&M UNIVERSITY,BEXAR,OTHER EXPENDITURES,135222.46
2021,711,TEXAS A&M UNIVERSITY,BRAZORIA,OTHER EXPENDITURES,5202.02
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,OTHER EXPENDITURES,5688523.72
2021,711,TEXAS A&M UNIVERSITY,BURLESON,OTHER EXPENDITURES,445
2021,711,TEXAS A&M UNIVERSITY,CAMERON,OTHER EXPENDITURES,5000
2021,711,TEXAS A&M UNIVERSITY,COLLIN,OTHER EXPENDITURES,5264.5
2021,711,TEXAS A&M UNIVERSITY,COLORADO,OTHER EXPENDITURES,50
2021,711,TEXAS A&M UNIVERSITY,DALLAS,OTHER EXPENDITURES,289601.15
2021,711,TEXAS A&M UNIVERSITY,FORT BEND,OTHER EXPENDITURES,9884.79
2021,711,TEXAS A&M UNIVERSITY,GALVESTON,OTHER EXPENDITURES,6251.78
2021,711,TEXAS A&M UNIVERSITY,HARRIS,OTHER EXPENDITURES,175882.98
2021,711,TEXAS A&M UNIVERSITY,HIDALGO,OTHER EXPENDITURES,40.38
2021,711,TEXAS A&M UNIVERSITY,LIVE OAK,OTHER EXPENDITURES,694.75
2021,711,TEXAS A&M UNIVERSITY,LUBBOCK,OTHER EXPENDITURES,585.02
2021,711,TEXAS A&M UNIVERSITY,MATAGORDA,OTHER EXPENDITURES,1500
2021,711,TEXAS A&M UNIVERSITY,MCLENNAN,OTHER EXPENDITURES,2500
2021,711,TEXAS A&M UNIVERSITY,MIDLAND,OTHER EXPENDITURES,8695.49
2021,711,TEXAS A&M UNIVERSITY,MONTGOMERY,OTHER EXPENDITURES,3150
2021,711,TEXAS A&M UNIVERSITY,NUECES,OTHER EXPENDITURES,820.69
2021,711,TEXAS A&M UNIVERSITY,SMITH,OTHER EXPENDITURES,3051.69
2021,711,TEXAS A&M UNIVERSITY,TARRANT,OTHER EXPENDITURES,-6431.4
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,OTHER EXPENDITURES,149819.9
2021,711,TEXAS A&M UNIVERSITY,WALKER,OTHER EXPENDITURES,15842.74
2021,711,TEXAS A&M UNIVERSITY,WASHINGTON,OTHER EXPENDITURES,9205.91
2021,711,TEXAS A&M UNIVERSITY,WILLIAMSON,OTHER EXPENDITURES,70869.73
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,PUBLIC ASSISTANCE PAYMENTS,40733690.95
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,PUBLIC ASSISTANCE PAYMENTS,47823.65
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,INTERGOVERNMENTAL PAYMENTS,1500000
2021,711,TEXAS A&M UNIVERSITY,,TRAVEL,67.1
2021,711,TEXAS A&M UNIVERSITY,BEXAR,TRAVEL,1569.2
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,TRAVEL,32713.45
2021,711,TEXAS A&M UNIVERSITY,GALVESTON,TRAVEL,877.45
2021,711,TEXAS A&M UNIVERSITY,NUECES,TRAVEL,492.4
2021,711,TEXAS A&M UNIVERSITY,TARRANT,TRAVEL,2600
2021,711,TEXAS A&M UNIVERSITY,WEBB,TRAVEL,123.17
2021,711,TEXAS A&M UNIVERSITY,,PROFESSIONAL SERVICE AND FEES,89739.47
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,PROFESSIONAL SERVICE AND FEES,12336.48
2021,711,TEXAS A&M UNIVERSITY,BURLESON,PROFESSIONAL SERVICE AND FEES,271.24
2021,711,TEXAS A&M UNIVERSITY,DALLAS,PROFESSIONAL SERVICE AND FEES,199
2021,711,TEXAS A&M UNIVERSITY,HARRIS,PROFESSIONAL SERVICE AND FEES,620
2021,711,TEXAS A&M UNIVERSITY,HOOD,PROFESSIONAL SERVICE AND FEES,1610
2021,711,TEXAS A&M UNIVERSITY,MIDLAND,PROFESSIONAL SERVICE AND FEES,0.01
2021,711,TEXAS A&M UNIVERSITY,MONTGOMERY,PROFESSIONAL SERVICE AND FEES,21458.5
2021,711,TEXAS A&M UNIVERSITY,PARKER,PROFESSIONAL SERVICE AND FEES,120
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,PROFESSIONAL SERVICE AND FEES,1290.34
2021,711,TEXAS A&M UNIVERSITY,WASHINGTON,PROFESSIONAL SERVICE AND FEES,80
2021,711,TEXAS A&M UNIVERSITY,,CAPITAL OUTLAY,4095465.23
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,CAPITAL OUTLAY,113787.44
2021,711,TEXAS A&M UNIVERSITY,BURLESON,CAPITAL OUTLAY,19046.3
2021,711,TEXAS A&M UNIVERSITY,DALLAS,CAPITAL OUTLAY,84682.02
2021,711,TEXAS A&M UNIVERSITY,FORT BEND,CAPITAL OUTLAY,44458.37
2021,711,TEXAS A&M UNIVERSITY,HARRIS,CAPITAL OUTLAY,1425319.14
2021,711,TEXAS A&M UNIVERSITY,MCLENNAN,CAPITAL OUTLAY,4895
2021,711,TEXAS A&M UNIVERSITY,WILLIAMSON,CAPITAL OUTLAY,29314.78
2021,711,TEXAS A&M UNIVERSITY,,REPAIRS AND MAINTENANCE,3290493.02
2021,711,TEXAS A&M UNIVERSITY,BASTROP,REPAIRS AND MAINTENANCE,2146.6
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,REPAIRS AND MAINTENANCE,151519.72
2021,711,TEXAS A&M UNIVERSITY,BURLESON,REPAIRS AND MAINTENANCE,560.21
2021,711,TEXAS A&M UNIVERSITY,DALLAS,REPAIRS AND MAINTENANCE,386319.09
2021,711,TEXAS A&M UNIVERSITY,GUADALUPE,REPAIRS AND MAINTENANCE,650
2021,711,TEXAS A&M UNIVERSITY,HARRIS,REPAIRS AND MAINTENANCE,20310.92
2021,711,TEXAS A&M UNIVERSITY,MCLENNAN,REPAIRS AND MAINTENANCE,3076.9
2021,711,TEXAS A&M UNIVERSITY,MIDLAND,REPAIRS AND MAINTENANCE,35
2021,711,TEXAS A&M UNIVERSITY,NUECES,REPAIRS AND MAINTENANCE,4597.92
2021,711,TEXAS A&M UNIVERSITY,TARRANT,REPAIRS AND MAINTENANCE,7030
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,REPAIRS AND MAINTENANCE,2032.6
2021,711,TEXAS A&M UNIVERSITY,WILLIAMSON,REPAIRS AND MAINTENANCE,8969.75
2021,711,TEXAS A&M UNIVERSITY,WILSON,REPAIRS AND MAINTENANCE,1532.2
2021,711,TEXAS A&M UNIVERSITY,,COMMUNICATIONS AND UTILITIES,716455.46
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,COMMUNICATIONS AND UTILITIES,1344.07
2021,711,TEXAS A&M UNIVERSITY,DALLAS,COMMUNICATIONS AND UTILITIES,261.16
2021,711,TEXAS A&M UNIVERSITY,FORT BEND,COMMUNICATIONS AND UTILITIES,2636.03
2021,711,TEXAS A&M UNIVERSITY,HARRIS,COMMUNICATIONS AND UTILITIES,13790.72
2021,711,TEXAS A&M UNIVERSITY,NUECES,COMMUNICATIONS AND UTILITIES,1470.04
2021,711,TEXAS A&M UNIVERSITY,RANDALL,COMMUNICATIONS AND UTILITIES,1154.24
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,COMMUNICATIONS AND UTILITIES,430.09
2021,711,TEXAS A&M UNIVERSITY,,RENTALS AND LEASES,436558.75
2021,711,TEXAS A&M UNIVERSITY,BEXAR,RENTALS AND LEASES,62637.87
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,RENTALS AND LEASES,53404.54
2021,711,TEXAS A&M UNIVERSITY,COLLIN,RENTALS AND LEASES,3600
2021,711,TEXAS A&M UNIVERSITY,DALLAS,RENTALS AND LEASES,14156.63
2021,711,TEXAS A&M UNIVERSITY,HARRIS,RENTALS AND LEASES,15319.39
2021,711,TEXAS A&M UNIVERSITY,HOOD,RENTALS AND LEASES,2850
2021,711,TEXAS A&M UNIVERSITY,POTTER,RENTALS AND LEASES,760
2021,711,TEXAS A&M UNIVERSITY,TARRANT,RENTALS AND LEASES,1360.23
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,RENTALS AND LEASES,3481.71
2021,711,TEXAS A&M UNIVERSITY,VAL VERDE,RENTALS AND LEASES,65
2021,711,TEXAS A&M UNIVERSITY,,PRINTING AND REPRODUCTION,46012.01
2021,711,TEXAS A&M UNIVERSITY,BRAZOS,PRINTING AND REPRODUCTION,1291.13
2021,711,TEXAS A&M UNIVERSITY,TRAVIS,PRINTING AND REPRODUCTION,30018.06
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,,SALARIES AND WAGES,-91368.93
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BEXAR,SALARIES AND WAGES,38174.4
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,SALARIES AND WAGES,15306836.4
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BURLESON,SALARIES AND WAGES,48805.21
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,FORT BEND,SALARIES AND WAGES,16547.2
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,GRIMES,SALARIES AND WAGES,11444
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HARRIS,SALARIES AND WAGES,4305
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HIDALGO,SALARIES AND WAGES,73000.08
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,KLEBERG,SALARIES AND WAGES,8336
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,LUBBOCK,SALARIES AND WAGES,20058.16
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,MONTGOMERY,SALARIES AND WAGES,10423.24
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,NACOGDOCHES,SALARIES AND WAGES,20237.31
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TARRANT,SALARIES AND WAGES,57066.76
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TRAVIS,SALARIES AND WAGES,6800
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,WALLER,SALARIES AND WAGES,5579.78
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,,EMPLOYEE BENEFITS,268518.63
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,EMPLOYEE BENEFITS,3802798.99
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,DALLAS,EMPLOYEE BENEFITS,5154.5
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TARRANT,EMPLOYEE BENEFITS,36321.48
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TRAVIS,EMPLOYEE BENEFITS,3040
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,,SUPPLIES AND MATERIALS,663.9
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,ARANSAS,SUPPLIES AND MATERIALS,20.82
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,SUPPLIES AND MATERIALS,2413.93
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,DALLAS,SUPPLIES AND MATERIALS,357
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,GALVESTON,SUPPLIES AND MATERIALS,188.31
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HARRIS,SUPPLIES AND MATERIALS,565.33
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HIDALGO,SUPPLIES AND MATERIALS,250.24
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,JOHNSON,SUPPLIES AND MATERIALS,21.07
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TRAVIS,SUPPLIES AND MATERIALS,23.6
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,,OTHER EXPENDITURES,1001830.94
2021,713,TARLETON STATE UNIVERSITY,FORT BEND,SALARIES AND WAGES,25580
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BELL,OTHER EXPENDITURES,42000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BEXAR,OTHER EXPENDITURES,16500
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZORIA,OTHER EXPENDITURES,21000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,OTHER EXPENDITURES,938098.64
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,CAMERON,OTHER EXPENDITURES,12000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,DALLAS,OTHER EXPENDITURES,1610.11
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,ERATH,OTHER EXPENDITURES,27500
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,FORT BEND,OTHER EXPENDITURES,43500
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,GAINES,OTHER EXPENDITURES,8000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HARRIS,OTHER EXPENDITURES,293809
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HIDALGO,OTHER EXPENDITURES,16000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HOOD,OTHER EXPENDITURES,8000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,JOHNSON,OTHER EXPENDITURES,11514.88
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,MATAGORDA,OTHER EXPENDITURES,59500
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,POTTER,OTHER EXPENDITURES,5000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,RANDALL,OTHER EXPENDITURES,3000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,SOMERVELL,OTHER EXPENDITURES,6500
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TARRANT,OTHER EXPENDITURES,11000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,WALLER,OTHER EXPENDITURES,5000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,WHARTON,OTHER EXPENDITURES,36000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,WILLIAMSON,OTHER EXPENDITURES,128.25
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,WILSON,OTHER EXPENDITURES,1500
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,YOUNG,OTHER EXPENDITURES,8000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HIDALGO,PUBLIC ASSISTANCE PAYMENTS,3000
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,TRAVEL,3135.78
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,FORT BEND,TRAVEL,111.84
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BEXAR,PROFESSIONAL SERVICE AND FEES,27625
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,DALLAS,PROFESSIONAL SERVICE AND FEES,745474.98
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,DENTON,PROFESSIONAL SERVICE AND FEES,75935.9
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,ERATH,PROFESSIONAL SERVICE AND FEES,219
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HIDALGO,PROFESSIONAL SERVICE AND FEES,6440
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,,CAPITAL OUTLAY,1450601.25
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,CAPITAL OUTLAY,415061.86
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,HARRIS,CAPITAL OUTLAY,9920
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,,REPAIRS AND MAINTENANCE,5180.59
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,COMMUNICATIONS AND UTILITIES,721.38
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BEXAR,RENTALS AND LEASES,250
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,RENTALS AND LEASES,229.95
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,DALLAS,RENTALS AND LEASES,435
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,TRAVIS,RENTALS AND LEASES,40070.21
2021,712,TEXAS A&M ENGINEERING EXPERIMENT STATION,BRAZOS,PRINTING AND REPRODUCTION,69
2021,713,TARLETON STATE UNIVERSITY,,SALARIES AND WAGES,1879961.99
2021,713,TARLETON STATE UNIVERSITY,BELL,SALARIES AND WAGES,359192.12
2021,713,TARLETON STATE UNIVERSITY,BEXAR,SALARIES AND WAGES,828
2021,713,TARLETON STATE UNIVERSITY,BOWIE,SALARIES AND WAGES,117132.46
2021,713,TARLETON STATE UNIVERSITY,BRAZOS,SALARIES AND WAGES,182175.03
2021,713,TARLETON STATE UNIVERSITY,BREWSTER,SALARIES AND WAGES,97459.08
2021,713,TARLETON STATE UNIVERSITY,BROWN,SALARIES AND WAGES,129249.05
2021,713,TARLETON STATE UNIVERSITY,COLLIN,SALARIES AND WAGES,135988.22
2021,713,TARLETON STATE UNIVERSITY,COMANCHE,SALARIES AND WAGES,215642.05
2021,713,TARLETON STATE UNIVERSITY,DALLAS,SALARIES AND WAGES,370399.44
2021,713,TARLETON STATE UNIVERSITY,DENTON,SALARIES AND WAGES,1097265.29
2021,713,TARLETON STATE UNIVERSITY,EASTLAND,SALARIES AND WAGES,49413.87
2021,713,TARLETON STATE UNIVERSITY,ELLIS,SALARIES AND WAGES,186113.09
2021,713,TARLETON STATE UNIVERSITY,EL PASO,SALARIES AND WAGES,85369.5
2021,713,TARLETON STATE UNIVERSITY,ERATH,SALARIES AND WAGES,34194074.83
2021,713,TARLETON STATE UNIVERSITY,HAMILTON,SALARIES AND WAGES,138964.98
2021,713,TARLETON STATE UNIVERSITY,HARRIS,SALARIES AND WAGES,249896.87
2021,713,TARLETON STATE UNIVERSITY,HAYS,SALARIES AND WAGES,66458.43
2021,713,TARLETON STATE UNIVERSITY,HIDALGO,SALARIES AND WAGES,21408.4
2021,713,TARLETON STATE UNIVERSITY,HOOD,SALARIES AND WAGES,412680.51
2021,713,TARLETON STATE UNIVERSITY,HUNT,SALARIES AND WAGES,104089.99
2021,713,TARLETON STATE UNIVERSITY,JASPER,SALARIES AND WAGES,76859.49
2021,713,TARLETON STATE UNIVERSITY,JEFFERSON,SALARIES AND WAGES,72279.18
2021,713,TARLETON STATE UNIVERSITY,JOHNSON,SALARIES AND WAGES,2232.63
2021,713,TARLETON STATE UNIVERSITY,KLEBERG,SALARIES AND WAGES,163300.08
2021,713,TARLETON STATE UNIVERSITY,LUBBOCK,SALARIES AND WAGES,476651.44
2021,713,TARLETON STATE UNIVERSITY,MCLENNAN,SALARIES AND WAGES,259125.04
2021,713,TARLETON STATE UNIVERSITY,NACOGDOCHES,SALARIES AND WAGES,6390.3
2021,713,TARLETON STATE UNIVERSITY,NAVARRO,SALARIES AND WAGES,1333.33
2021,713,TARLETON STATE UNIVERSITY,NUECES,SALARIES AND WAGES,50000.04
2021,713,TARLETON STATE UNIVERSITY,ORANGE,SALARIES AND WAGES,27531.44
2021,713,TARLETON STATE UNIVERSITY,PALO PINTO,SALARIES AND WAGES,55741.92
2021,713,TARLETON STATE UNIVERSITY,PARKER,SALARIES AND WAGES,175306.04
2021,713,TARLETON STATE UNIVERSITY,POTTER,SALARIES AND WAGES,100997.41
2021,713,TARLETON STATE UNIVERSITY,RANDALL,SALARIES AND WAGES,161935.05
2021,713,TARLETON STATE UNIVERSITY,TARRANT,SALARIES AND WAGES,2238241.15
2021,713,TARLETON STATE UNIVERSITY,TAYLOR,SALARIES AND WAGES,105480.28
2021,713,TARLETON STATE UNIVERSITY,TOM GREEN,SALARIES AND WAGES,162749.68
2021,713,TARLETON STATE UNIVERSITY,TRAVIS,SALARIES AND WAGES,535428.97
2021,713,TARLETON STATE UNIVERSITY,WALLER,SALARIES AND WAGES,63796.41
2021,713,TARLETON STATE UNIVERSITY,WICHITA,SALARIES AND WAGES,47250.84
2021,713,TARLETON STATE UNIVERSITY,WILLIAMSON,SALARIES AND WAGES,104223.9
2021,713,TARLETON STATE UNIVERSITY,WISE,SALARIES AND WAGES,47390.63
2021,713,TARLETON STATE UNIVERSITY,,EMPLOYEE BENEFITS,982744.34
2021,713,TARLETON STATE UNIVERSITY,BEXAR,EMPLOYEE BENEFITS,9675.71
2021,713,TARLETON STATE UNIVERSITY,BRAZOS,EMPLOYEE BENEFITS,9159125.6
2021,713,TARLETON STATE UNIVERSITY,DALLAS,EMPLOYEE BENEFITS,105107.2
2021,713,TARLETON STATE UNIVERSITY,ERATH,EMPLOYEE BENEFITS,3224402.22
2021,713,TARLETON STATE UNIVERSITY,TARRANT,EMPLOYEE BENEFITS,10645.94
2021,713,TARLETON STATE UNIVERSITY,,SUPPLIES AND MATERIALS,25573.32
2021,713,TARLETON STATE UNIVERSITY,ARANSAS,SUPPLIES AND MATERIALS,-3.21
2021,713,TARLETON STATE UNIVERSITY,COMANCHE,SUPPLIES AND MATERIALS,9395.43
2021,713,TARLETON STATE UNIVERSITY,DALLAS,SUPPLIES AND MATERIALS,2624.18
2021,713,TARLETON STATE UNIVERSITY,ERATH,SUPPLIES AND MATERIALS,11200
2021,713,TARLETON STATE UNIVERSITY,HOPKINS,SUPPLIES AND MATERIALS,580
2021,713,TARLETON STATE UNIVERSITY,LIVE OAK,SUPPLIES AND MATERIALS,59.97
2021,713,TARLETON STATE UNIVERSITY,PARKER,SUPPLIES AND MATERIALS,8759.52
2021,713,TARLETON STATE UNIVERSITY,,OTHER EXPENDITURES,54137.92
2021,713,TARLETON STATE UNIVERSITY,BEXAR,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,BLANCO,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,BRAZOS,OTHER EXPENDITURES,4374.2
2021,713,TARLETON STATE UNIVERSITY,COLEMAN,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,COLLIN,OTHER EXPENDITURES,2000
2021,713,TARLETON STATE UNIVERSITY,DALLAS,OTHER EXPENDITURES,36321.42
2021,713,TARLETON STATE UNIVERSITY,EASTLAND,OTHER EXPENDITURES,2000
2021,713,TARLETON STATE UNIVERSITY,ELLIS,OTHER EXPENDITURES,425
2021,713,TARLETON STATE UNIVERSITY,ERATH,OTHER EXPENDITURES,10766.2
2021,713,TARLETON STATE UNIVERSITY,HARRIS,OTHER EXPENDITURES,2000
2021,713,TARLETON STATE UNIVERSITY,HILL,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,HOPKINS,OTHER EXPENDITURES,3145
2021,713,TARLETON STATE UNIVERSITY,HOWARD,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,JOHNSON,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,LAMPASAS,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,MCLENNAN,OTHER EXPENDITURES,2000
2021,713,TARLETON STATE UNIVERSITY,PARKER,OTHER EXPENDITURES,2000
2021,713,TARLETON STATE UNIVERSITY,RANDALL,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,ROCKWALL,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,TARRANT,OTHER EXPENDITURES,3000
2021,713,TARLETON STATE UNIVERSITY,TAYLOR,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,TRAVIS,OTHER EXPENDITURES,1006.3
2021,713,TARLETON STATE UNIVERSITY,WILLIAMSON,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,WISE,OTHER EXPENDITURES,1000
2021,713,TARLETON STATE UNIVERSITY,BURNET,PUBLIC ASSISTANCE PAYMENTS,12482.92
2021,713,TARLETON STATE UNIVERSITY,ERATH,PUBLIC ASSISTANCE PAYMENTS,2202656
2021,713,TARLETON STATE UNIVERSITY,HARRIS,PUBLIC ASSISTANCE PAYMENTS,4414.76
2021,713,TARLETON STATE UNIVERSITY,TARRANT,PUBLIC ASSISTANCE PAYMENTS,21067.92
2021,713,TARLETON STATE UNIVERSITY,,TRAVEL,333.24
2021,713,TARLETON STATE UNIVERSITY,ERATH,TRAVEL,2460.27
2021,713,TARLETON STATE UNIVERSITY,DALLAS,PROFESSIONAL SERVICE AND FEES,5050
